Time (Sec);S22;S1;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S2;S20;S21;S3;S4;S5;S6;S7;S8;S9;
0.0;19160.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;
0.10333333333333337;19160.0;99.79670879999996;99.79670879999996;99.79670879999996;99.79670879999996;99.79670879999996;99.79670879999996;99.79670879999996;99.79670879999996;99.79670879999996;99.79670879999996;99.79670879999996;99.99929999999998;99.79670879999996;99.79670879999996;99.79670879999996;99.79670879999996;99.79670879999996;99.79670879999996;99.79670879999996;99.79670879999996;99.79670879999996;
0.20333333333333323;19160.0;98.54191519999978;98.54191519999978;98.54191519999978;98.54191519999978;98.54191519999978;98.54191519999978;98.54191519999978;98.54191519999978;98.54191519999978;98.54191519999978;98.54191519999978;99.99829999999994;98.54191519999978;98.54191519999978;98.54191519999978;98.54191519999978;98.54191519999978;98.54191519999978;98.54191519999978;98.54191519999978;98.54191519999978;
0.3033333333333332;19160.0;98.54091519999974;98.54091519999974;98.54091519999974;98.54091519999974;98.54091519999974;98.54091519999974;98.54091519999974;98.54091519999974;98.54091519999974;98.54091519999974;98.54091519999974;99.99729999999991;98.54091519999974;98.54091519999974;98.54091519999974;98.54091519999974;98.54091519999974;98.54091519999974;98.54091519999974;98.54091519999974;98.54091519999974;
0.40333333333333327;19160.0;98.53991519999971;98.53991519999971;98.53991519999971;98.53991519999971;98.53991519999971;98.53991519999971;98.53991519999971;98.53991519999971;98.53991519999971;98.53991519999971;98.53991519999971;99.99629999999988;98.53991519999971;98.53991519999971;98.53991519999971;98.53991519999971;98.53991519999971;98.53991519999971;98.53991519999971;98.53991519999971;98.53991519999971;
0.5033333333333333;19160.0;98.53891519999968;98.53891519999968;98.53891519999968;98.53891519999968;98.53891519999968;98.53891519999968;98.53891519999968;98.53891519999968;98.53891519999968;98.53891519999968;98.53891519999968;99.99529999999984;98.53891519999968;98.53891519999968;98.53891519999968;98.53891519999968;98.53891519999968;98.53891519999968;98.53891519999968;98.53891519999968;98.53891519999968;
0.6033333333333333;19160.0;98.53791519999965;98.53791519999965;98.53791519999965;98.53791519999965;98.53791519999965;98.53791519999965;98.53791519999965;98.53791519999965;98.53791519999965;98.53791519999965;98.53791519999965;99.99429999999981;98.53791519999965;98.53791519999965;98.53791519999965;98.53791519999965;98.53791519999965;98.53791519999965;98.53791519999965;98.53791519999965;98.53791519999965;
0.7033333333333333;19160.0;98.53691519999961;98.53691519999961;98.53691519999961;98.53691519999961;98.53691519999961;98.53691519999961;98.53691519999961;98.53691519999961;98.53691519999961;98.53691519999961;98.53691519999961;99.99329999999978;98.53691519999961;98.53691519999961;98.53691519999961;98.53691519999961;98.53691519999961;98.53691519999961;98.53691519999961;98.53691519999961;98.53691519999961;
0.8033333333333332;19160.0;98.53591519999958;98.53591519999958;98.53591519999958;98.53591519999958;98.53591519999958;98.53591519999958;98.53591519999958;98.53591519999958;98.53591519999958;98.53591519999958;98.53591519999958;99.99229999999974;98.53591519999958;98.53591519999958;98.53591519999958;98.53591519999958;98.53591519999958;98.53591519999958;98.53591519999958;98.53591519999958;98.53591519999958;
0.9033333333333333;19160.0;98.53491519999955;98.53491519999955;98.53491519999955;98.53491519999955;98.53491519999955;98.53491519999955;98.53491519999955;98.53491519999955;98.53491519999955;98.53491519999955;98.53491519999955;99.99129999999971;98.53491519999955;98.53491519999955;98.53491519999955;98.53491519999955;98.53491519999955;98.53491519999955;98.53491519999955;98.53491519999955;98.53491519999955;
1.0033333333333332;19160.0;98.53391519999951;98.53391519999951;98.53391519999951;98.53391519999951;98.53391519999951;98.53391519999951;98.53391519999951;98.53391519999951;98.53391519999951;98.53391519999951;98.53391519999951;99.99029999999968;98.53391519999951;98.53391519999951;98.53391519999951;98.53391519999951;98.53391519999951;98.53391519999951;98.53391519999951;98.53391519999951;98.53391519999951;
1.1033333333333333;19160.0;97.16894719999948;97.16894719999948;97.16894719999948;97.16894719999948;97.16894719999948;97.16894719999948;97.16894719999948;97.16894719999948;98.53291519999948;97.16894719999948;97.16894719999948;99.7382919999996;97.16894719999948;97.16894719999948;97.16894719999948;97.16894719999948;97.16894719999948;97.16894719999948;97.16894719999948;98.53291519999948;97.16894719999948;
1.2049559999999984;19160.0;95.80387919999944;95.80387919999944;95.80387919999944;95.80387919999944;95.80387919999944;95.80387919999944;95.80387919999944;95.80387919999944;98.53181519999944;95.80387919999944;95.80387919999944;99.48628399999953;95.80387919999944;95.80387919999944;95.80387919999944;95.80387919999944;95.80387919999944;95.80387919999944;95.80387919999944;98.53181519999944;95.80387919999944;
1.3049559999999962;19160.0;94.43891119999941;94.43891119999941;94.43891119999941;94.43891119999941;94.43891119999941;94.43891119999941;94.43891119999941;94.43891119999941;98.53081519999941;94.43891119999941;94.43891119999941;99.23427599999945;94.43891119999941;94.43891119999941;94.43891119999941;94.43891119999941;94.43891119999941;94.43891119999941;94.43891119999941;98.53081519999941;94.43891119999941;
1.404955999999994;19160.0;93.07394319999938;93.07394319999938;93.07394319999938;93.07394319999938;93.07394319999938;93.07394319999938;93.07394319999938;93.07394319999938;98.52981519999938;93.07394319999938;93.07394319999938;98.98226799999938;93.07394319999938;93.07394319999938;93.07394319999938;93.07394319999938;93.07394319999938;93.07394319999938;93.07394319999938;98.52981519999938;93.07394319999938;
